key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
286	G	I	11	9	3	33.3	3	0	1 4 6 4 5 3 4 5 1	['4 5', '3 4 5 5']	['ii65 V', 'I6 ii65 V V7']	['4 5', '3 4 5 5']	['ii65 V', 'I6 ii65 V V7']	[]	[]	('c08n01_ouverture', 0)	('c08n01_ouverture', 11)
287	G	vi	4	4	1	25.0	0	1	3 2 5 1	['3 2']	['i6 ii%7']	[]	[]	['3 2']	['i6 ii%7']	('c08n01_ouverture', 13)	('c08n01_ouverture', 16)
288	G	ii	9	9	5	55.6	3	2	4 3 2 3 4 5 #7 5 1	['4 3 2 3 4 5']	['V2 i6 V43 i6 ii%65 V']	['2 3 4 5']	['V43 i6 ii%65 V']	['4 3 2']	['V2 i6 V43']	('c08n01_ouverture', 18)	('c08n01_ouverture', 26)
289	G	V	12	11	4	36.4	1	3	4 3 4 6 2 5 3 2 1 5 1	['4 3 4', '3 2 1']	['V2 I6 IV', 'I6 V43 I']	['3 4']	['I6 IV']	['4 3', '3 2 1']	['V2 I6', 'I6 V43 I']	('c08n01_ouverture', 28)	('c08n01_ouverture', 39)
290	G	I	4	4	3	75.0	0	3	5 4 3 2	['5 4 3']	['V V2 I6']	[]	[]	['5 4 3']	['V V2 I6']	('c08n01_ouverture', 40)	('c08n01_ouverture', 43)
291	G	V	1	1	0	0.0	0	0	1	[]	[]	[]	[]	[]	[]	('c08n01_ouverture', 44)	('c08n01_ouverture', 44)
292	G	I	18	14	3	21.4	0	3	5 1 4 3 1 5 1 6 4 3 2 5 1 5	['4 4 3', '4 3 3 2']	['IVM7 ii6 iii7', 'ii6 iii7 I6 ii7']	[]	[]	['4 4 3', '4 3 3 2']	['IVM7 ii6 iii7', 'ii6 iii7 I6 ii7']	('c08n01_ouverture', 46)	('c08n01_ouverture', 65)
293	G	V	17	14	6	42.9	1	5	4 3 2 5 1 7 b7 3 6 5 1 4 5 1	['4 4 3 3 2', '1 7 b7', '6 5', '4 5 5']	['IVM7 ii6 iii7 I6 ii7', 'I V6 v6', 'IV6 V7', 'ii65 V(4) V']	['4 5 5']	['ii65 V(4) V']	['4 4 3 3 2', '1 7 b7', '6 5']	['IVM7 ii6 iii7 I6 ii7', 'I V6 v6', 'IV6 V7']	('c08n01_ouverture', 66)	('c08n01_ouverture', 82)
294	G	I	5	5	1	20.0	1	0	3 4 2 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('c08n01_ouverture', 83)	('c08n01_ouverture', 87)
295	G	vi	14	11	5	45.5	5	0	6 4 5 #7 1 3 4 5 1 #3 4	['4 4 5', '#7 #7 1', '3 4 5 5', '#3']	['iv ii%65 V', 'V6 V65 i(94)', 'i6 ii%65 V(4) V', 'V65/iv']	['4 4 5', '#7 #7 1', '3 4 5 5', '#3']	['iv ii%65 V', 'V6 V65 i(94)', 'i6 ii%65 V(4) V', 'V65/iv']	[]	[]	('c08n01_ouverture', 89)	('c08n01_ouverture', 104)
296	G	V	5	5	2	40.0	2	0	2 3 5 7 1	['2 3', '7']	['V43 I6', 'V65']	['2 3', '7']	['V43 I6', 'V65']	[]	[]	('c08n01_ouverture', 105)	('c08n01_ouverture', 109)
297	G	I	5	5	2	40.0	2	0	2 3 5 7 1	['2 3', '7']	['V43 I6', 'V65']	['2 3', '7']	['V43 I6', 'V65']	[]	[]	('c08n01_ouverture', 110)	('c08n01_ouverture', 114)
298	G	IV	7	6	2	33.3	1	1	4 3 1 4 5 1	['4 3', '4 5 5']	['V2 I6', 'ii65 V(4) V']	['4 5 5']	['ii65 V(4) V']	['4 3']	['V2 I6']	('c08n01_ouverture', 115)	('c08n01_ouverture', 121)
299	G	I	31	28	11	39.3	8	3	6 3 5 2 4 1 5 2 4 6 1 3 4 5 6 7 1 3 4 #4 5 1 4 3 2 1 5 1	['3 4 5 5 6 6 7 1', '3 4 #4 5', '4 3 2 1']	['I6 ii65 V iii6 vi7 IV6 V65 I', 'V65/IV IV V65/V V', 'IV I6 V43 I']	['3 4 5 5 6 6 7 1', '3 4 #4 5']	['I6 ii65 V iii6 vi7 IV6 V65 I', 'V65/IV IV V65/V V']	['4 3 2 1']	['IV I6 V43 I']	('c08n01_ouverture', 123)	('c08n01_ouverture', 154)
300	g	i	16	16	9	56.2	7	2	1 5 #6 #7 1 3 4 5 1 6 4 5 4 3 #7 1	['5 #6 #7 1', '3 4 5', '4 5 4 3', '#7']	['V IV6 V65 i', 'i6 ii%65 V', 'ii%65 V V2 i6', 'V65']	['5 #6 #7 1', '3 4 5', '4 5', '#7']	['V IV6 V65 i', 'i6 ii%65 V', 'ii%65 V', 'V65']	['5 4 3']	['V V2 i6']	('c08n02_ritournele', 0)	('c08n02_ritournele', 16)
301	g	iv	4	4	2	50.0	1	1	4 3 #7 1	['4 3', '#7']	['V2 i6', 'V65']	['#7']	['V65']	['4 3']	['V2 i6']	('c08n02_ritournele', 17)	('c08n02_ritournele', 20)
302	g	VII	7	6	2	33.3	2	0	6 7 1 3 5 1	['6 7 1']	['IV6 V65 I']	['6 7 1']	['IV6 V65 I']	[]	[]	('c08n02_ritournele', 22)	('c08n02_ritournele', 28)
303	g	iv	4	4	2	50.0	0	2	3 2 1 3	['3 2 1']	['#vio64 #viio6 i']	[]	[]	['3 2 1']	['#vio64 #viio6 i']	('c08n02_ritournele', 30)	('c08n02_ritournele', 33)
304	g	i	11	6	3	50.0	1	2	4 1 7 1 6 5	['1 1 7 1', '6 6 5 5 5']	['i V43/VII VII i', 'VIM7 ii%43 V V i64']	['7 1']	['VII i']	['1 1 7', '6 6 5 5 5']	['i V43/VII VII', 'VIM7 ii%43 V V i64']	('c08n02_ritournele', 34)	('c08n02_ritournele', 44)
305	g	iv	7	6	2	33.3	0	2	3 2 1 5 1 4	['3 3 2 1']	['III+ #vio64 #viio6 i']	[]	[]	['3 3 2 1']	['III+ #vio64 #viio6 i']	('c08n02_ritournele', 45)	('c08n02_ritournele', 51)
306	g	III	10	8	1	12.5	1	0	3 4 2 5 3 1 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('c08n02_ritournele', 52)	('c08n02_ritournele', 61)
307	g	i	4	3	2	66.7	0	2	2 1 #7	['2 1 #7']	['V43 i V6']	[]	[]	['2 1 #7']	['V43 i V6']	('c08n02_ritournele', 62)	('c08n02_ritournele', 65)
308	g	v	13	12	2	16.7	1	1	4 2 1 5 3 1 6 4 5 1 5 1	['2 1', '4 5']	['V43 i', 'ii%65 V']	['4 5']	['ii%65 V']	['2 1']	['V43 i']	('c08n02_ritournele', 66)	('c08n02_ritournele', 78)
309	g	i	13	11	4	36.4	0	4	5 1 4 2 5 4 3 2 1 5 1	['5 4 3 3 2 1']	['V V2 III+7 #vio64 #viio6 i']	[]	[]	['5 4 3 3 2 1']	['V V2 III+7 #vio64 #viio6 i']	('c08n02_ritournele', 79)	('c08n02_ritournele', 91)
310	g	iv	16	13	8	61.5	2	6	5 4 3 4 6 4 5 4 3 2 1 5 1	['5 4 3 4 4', '4 5 4 3 3 2 1']	['V V2 i6 iv7 ii%65', 'ii%65 V V2 III+7 #vio64 #viio6 i']	['3 4 4', '4 5']	['i6 iv7 ii%65', 'ii%65 V']	['5 4 3', '5 4 3 3 2 1']	['V V2 i6', 'V V2 III+7 #vio64 #viio6 i']	('c08n02_ritournele', 92)	('c08n02_ritournele', 108)
311	g	i	17	15	9	60.0	5	4	4 3 2 1 #7 1 5 #3 4 6 2 3 4 5 1	['4 3 2 1 #7 1', '#3 4', '2 3 3 4 5 5']	['IV IV2 V43 i V65 i', 'V65/iv iv', 'V43 III+M7(9) i6 ii%65 V V7']	['#7 1', '#3 4', '2 3 3 4 5 5']	['V65 i', 'V65/iv iv', 'V43 III+M7(9) i6 ii%65 V V7']	['4 3 2 1 #7']	['IV IV2 V43 i V65']	('c08n02_ritournele', 109)	('c08n02_ritournele', 125)
312	g	i	12	12	6	50.0	1	5	1 7 6 4 5 3 2 5 1 7 6 4	['1 7 6', '4 5', '3 2', '1 7 6']	['i v6 ii%43', 'ii%65 V', 'i6 ii%7', 'i i2 VI']	['4 5']	['ii%65 V']	['1 7 6', '3 2', '1 7 6']	['i v6 ii%43', 'i6 ii%7', 'i i2 VI']	('c08n03_air', 0)	('c08n03_air', 12)
313	g	III	6	5	0	0.0	0	0	5 3 6 2 5	[]	[]	[]	[]	[]	[]	('c08n03_air', 13)	('c08n03_air', 18)
314	g	i	8	7	2	28.6	0	2	#6 6 5 1 5 1 4	['#6 6 5']	['#vi%7 iio64 V7']	[]	[]	['#6 6 5']	['#vi%7 iio64 V7']	('c08n03_air', 19)	('c08n03_air', 27)
315	g	III	18	16	3	18.8	3	0	7 2 5 1 4 #4 5 3 1 4 5 1 5 2 6 3	['4 #4 5', '4 5 5']	['IVM7 V65/V V', 'ii65 V V7']	['4 #4 5', '4 5 5']	['IVM7 V65/V V', 'ii65 V V7']	[]	[]	('c08n03_air', 28)	('c08n03_air', 46)
316	g	i	20	19	7	36.8	3	4	4 3 2 1 #7 1 6 #3 4 2 #7 5 3 6 4 5 1 5 1	['4 3 2 1 #7 1', '#3 4', '4 5 5']	['V2 i6 V43 i V65 i', 'V65/iv iv', 'ii%65 V V7']	['#7 1', '#3 4', '4 5 5']	['V65 i', 'V65/iv iv', 'ii%65 V V7']	['4 3 2 1 #7']	['V2 i6 V43 i V65']	('c08n03_air', 47)	('c08n03_air', 67)
317	g	i	23	20	8	40.0	2	6	1 3 2 1 #7 5 1 4 5 1 3 2 1 #7 5 1 4 5 1 4	['3 2 1 #7', '4 5 5', '3 2 1 #7', '4 5 5']	['i6 V43 i V65', 'ii%65 V(64) V', 'i6 V43 i V65', 'ii%65 V(4) V']	['4 5 5', '4 5 5']	['ii%65 V(64) V', 'ii%65 V(4) V']	['3 2 1 #7', '3 2 1 #7']	['i6 V43 i V65', 'i6 V43 i V65']	('c08n04_air_tendre', 0)	('c08n04_air_tendre', 23)
318	g	III	12	11	1	9.1	0	1	5 7 5 1 3 1 4 2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('c08n04_air_tendre', 24)	('c08n04_air_tendre', 36)
319	g	VII	8	8	2	25.0	0	2	#4 2 5 3 2 1 5 1	['3 2 1']	['I6 V43 I']	[]	[]	['3 2 1']	['I6 V43 I']	('c08n04_air_tendre', 38)	('c08n04_air_tendre', 45)
320	g	v	8	6	4	66.7	3	1	3 4 5 4 5 1	['3 4 4 5 4 5 5']	['i6 iv7 ii%65 V iv7(9) V(4) V']	['3 4 4 5', '4 5 5']	['i6 iv7 ii%65 V', 'iv7(9) V(4) V']	['5 4']	['V iv7(9)']	('c08n04_air_tendre', 46)	('c08n04_air_tendre', 53)
321	G	I	13	12	4	33.3	3	1	1 3 5 1 7 1 3 4 2 3 1 5	['1 7 1 1', '3 4', '2 3']	['I V65 I I', 'IM65 IV', 'ii7 I6']	['7 1 1', '3 4', '2 3']	['V65 I I', 'IM65 IV', 'ii7 I6']	['1 7']	['I V65']	('c08n05_air_leger', 0)	('c08n05_air_leger', 12)
322	G	V	14	13	8	61.5	5	3	1 7 1 7 1 3 4 5 6 5 3 5 1	['1 7 1 7 1', '3 4 5 6 5']	['I V65 I V65 I', 'I6 ii65 I64 ii43 V']	['7 1', '7 1', '3 4 5 6']	['V65 I', 'V65 I', 'I6 ii65 I64 ii43']	['1 7', '1 7', '6 5']	['I V65', 'I V65', 'ii43 V']	('c08n05_air_leger', 13)	('c08n05_air_leger', 26)
323	G	I	45	38	15	39.5	10	5	3 1 4 2 3 1 2 7 5 1 3 4 6 5 1 3 4 2 3 2 1 5 6 4 5 1 3 1 4 2 1 2 1 5 6 4 5 1	['2 3', '1 2', '3 4', '6 5 5', '3 4', '2 3 2 1', '5 6', '4 5 5 5', '2 1 2 1', '5 6', '4 5 5 5']	['ii7 I6', 'I ii', 'I6 ii65', 'ii43 V V7', 'IM65 IV', 'ii7 I6 V43 I', 'V ii43', 'ii65 V(64) V V7', 'ii7 I V43 I', 'V ii43', 'ii65 V(64) V V7']	['2 3', '1 2', '3 4', '3 4', '2 3', '5 6', '4 5 5 5', '1 2', '5 6', '4 5 5 5']	['ii7 I6', 'I ii', 'I6 ii65', 'IM65 IV', 'ii7 I6', 'V ii43', 'ii65 V(64) V V7', 'I V43', 'V ii43', 'ii65 V(64) V V7']	['6 5 5', '3 2 1', '2 1', '2 1']	['ii43 V V7', 'I6 V43 I', 'ii7 I', 'V43 I']	('c08n05_air_leger', 28)	('c08n05_air_leger', 74)
324	G	I	22	19	11	57.9	6	5	1 2 3 1 4 2 1 7 6 5 1 3 4 5 6 7 5 1 7	['1 2 3', '2 1 7 6 5', '3 4 5 5 6 6 7', '1 1']	['I V43 I6', 'V43 I V6 ii43 V7', 'I6 ii65 V(4) V7 vi IV6 V65', 'I IV64']	['1 2 3', '3 4 5 5 6 6 7']	['I V43 I6', 'I6 ii65 V(4) V7 vi IV6 V65']	['2 1 7 6 5', '1 1']	['V43 I V6 ii43 V7', 'I IV64']	('c08n06_Loure', 0)	('c08n06_Loure', 22)
325	G	V	20	19	7	36.8	2	5	2 5 1 7 1 5 4 3 1 5 4 3 1 5 3 6 4 5 1	['1 7 1', '5 4 3', '5 4 3', '4 5 5']	['I V65 I', 'V V2 I6', 'V V2 I6', 'ii65 V(4) V']	['7 1', '4 5 5']	['V65 I', 'ii65 V(4) V']	['1 7', '5 4 3', '5 4 3']	['I V65', 'V V2 I6', 'V V2 I6']	('c08n06_Loure', 23)	('c08n06_Loure', 42)
326	G	vi	22	20	9	45.0	4	5	#7 5 1 7 5 6 5 4 5 4 3 6 2 5 1 3 4 5 1 6	['1 7', '5 6 5 4 5 4 3', '3 4 5 5']	['i v6', 'III+6 VI i64 ii%65 V V2 i6', 'i6 ii%65 V V7']	['5 6', '4 5', '3 4 5 5']	['III+6 VI', 'ii%65 V', 'i6 ii%65 V V7']	['1 7', '6 5 4', '5 4 3']	['i v6', 'VI i64 ii%65', 'V V2 i6']	('c08n06_Loure', 44)	('c08n06_Loure', 65)
327	G	ii	13	12	4	33.3	2	2	2 1 5 1 5 1 #7 1 6 4 5 1	['2 1', '1 #7 1', '4 5 5']	['V43 i', 'i V65 i', 'ii%65 V V7']	['#7 1', '4 5 5']	['V65 i', 'ii%65 V V7']	['2 1', '1 #7']	['V43 i', 'i V65']	('c08n06_Loure', 66)	('c08n06_Loure', 78)
328	G	I	34	32	13	40.6	6	7	7 6 5 7 5 1 3 1 4 3 2 1 5 3 1 4 3 2 5 3 1 5 1 3 4 5 6 7 1 4 5 1	['7 6 5', '4 3 2 1', '4 3 2', '3 4 5 6 7 1', '4 5 5']	['V6 V43/V V', 'IV I6 V43 I', 'IV I6 ii7', 'I6 ii65 V7 vi V65 I', 'ii65 V V7']	['3 4 5 6 7 1', '4 5 5']	['I6 ii65 V7 vi V65 I', 'ii65 V V7']	['7 6 5', '4 3 2 1', '4 3 2']	['V6 V43/V V', 'IV I6 V43 I', 'IV I6 ii7']	('c08n06_Loure', 79)	('c08n06_Loure', 112)
329	g	i	14	13	4	30.8	1	3	1 #7 1 3 6 4 2 5 3 2 1 4 7	['1 #7 1', '3 2 1']	['i V65 i', 'i6 V43 i']	['#7 1']	['V65 i']	['1 #7', '3 2 1']	['i V65', 'i6 V43 i']	('c08n07_air', 0)	('c08n07_air', 13)
330	g	v	7	6	2	33.3	2	0	3 4 5 1 5 1	['3 4 5']	['i6 ii%65 V']	['3 4 5']	['i6 ii%65 V']	[]	[]	('c08n07_air', 14)	('c08n07_air', 20)
331	g	III	30	29	10	34.5	3	7	1 7 1 3 1 4 3 2 1 5 3 6 #4 5 3 1 6 3 1 4 3 2 1 5 3 6 4 5 1	['1 7 1', '4 3 2 1', '#4 5', '4 3 2 1', '4 5 5']	['I V65 I', 'IV I6 V43 I', 'V65/V V', 'IV I6 V43 I', 'ii65 V(64) V']	['7 1', '#4 5', '4 5 5']	['V65 I', 'V65/V V', 'ii65 V(64) V']	['1 7', '4 3 2 1', '4 3 2 1']	['I V65', 'IV I6 V43 I', 'IV I6 V43 I']	('c08n07_air', 21)	('c08n07_air', 50)
332	g	iv	6	6	3	50.0	2	1	5 3 #7 1 2 1	['#7 1 2']	['V65 i V43']	['#7 1 2']	['V65 i V43']	['2']	['V43']	('c08n07_air', 51)	('c08n07_air', 57)
333	g	i	16	15	5	33.3	1	4	3 2 1 5 3 1 4 2 3 5 4 3 1 5 1	['3 2 1', '2 3', '5 4 3']	['i6 V43 i', 'ii i6', 'V V2 i6']	['2 3']	['ii i6']	['3 2 1', '5 4 3']	['i6 V43 i', 'V V2 i6']	('c08n07_air', 58)	('c08n07_air', 73)
334	G	I	15	10	6	60.0	2	4	1 7 6 3 4 5 1 7 6 4	['1 1 7 6', '3 3 4 5 5', '1 1 1 7 6']	['I IV64 V6 vi', 'I6 IM65 ii65 V(4) V7', 'I I IV64 V6 vi']	['3 3 4 5 5']	['I6 IM65 ii65 V(4) V7']	['1 1 7 6', '1 1 1 7 6']	['I IV64 V6 vi', 'I I IV64 V6 vi']	('c08n08_sarabande', 0)	('c08n08_sarabande', 14)
335	G	v	7	5	3	60.0	1	2	6 5 4 5 1	['6 5 4 5 5']	['ii%43 V IV7 V(4) V']	['4 5 5']	['IV7 V(4) V']	['6 5 4']	['ii%43 V IV7']	('c08n08_sarabande', 15)	('c08n08_sarabande', 21)
336	G	I	6	6	1	16.7	0	1	5 1 4 3 1 4	['4 3']	['V2 I6']	[]	[]	['4 3']	['V2 I6']	('c08n08_sarabande', 22)	('c08n08_sarabande', 27)
337	G	vi	13	12	4	33.3	3	1	4 2 5 #3 4 2 5 1 #7 1 5 6	['#3 4', '1 #7 1', '5 5']	['V6/iv IV', 'i V65 i', 'V(4) V']	['#3 4', '#7 1', '5 5']	['V6/iv IV', 'V65 i', 'V(4) V']	['1 #7']	['i V65']	('c08n08_sarabande', 28)	('c08n08_sarabande', 40)
338	G	I	23	19	12	63.2	8	4	4 3 2 1 7 1 6 3 5 1 2 3 4 5 6 7 1 5 1	['4 4 3 2 2 1 7 1', '1 2 3 4 5 6 7 1']	['IV V2 I6 ii7 V43 IV64 V65 I', 'I V43 I6 ii65 V IV6 V65 I']	['7 1', '1 2 3 4 5 6 7 1']	['V65 I', 'I V43 I6 ii65 V IV6 V65 I']	['4 4 3 2 2 1 7']	['IV V2 I6 ii7 V43 IV64 V65']	('c08n08_sarabande', 41)	('c08n08_sarabande', 63)
339	G	I	9	9	4	44.4	1	3	1 3 5 3 4 3 2 1 6	['3 4 3 2 1']	['I6 IV V65/IV V43 I']	['3 4']	['I6 IV']	['4 3 2 1']	['IV V65/IV V43 I']	('c08n09_air_leger', 0)	('c08n09_air_leger', 10)
340	G	V	9	7	0	0.0	0	0	5 3 1 4 2 5 1	[]	[]	[]	[]	[]	[]	('c08n09_air_leger', 11)	('c08n09_air_leger', 19)
341	G	I	6	6	1	16.7	1	0	5 3 7 1 6 4	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c08n09_air_leger', 20)	('c08n09_air_leger', 25)
342	G	vi	7	6	1	16.7	1	0	4 5 1 5 1 4	['4 5']	['ii%65 V']	['4 5']	['ii%65 V']	[]	[]	('c08n09_air_leger', 26)	('c08n09_air_leger', 32)
343	G	I	14	13	5	38.5	2	3	7 5 3 1 7 6 5 3 4 6 4 5 1	['1 7 6 5', '3 4', '4 5 5']	['I V6 V43/V V', 'I6 ii65', 'ii65 V V7']	['3 4', '4 5 5']	['I6 ii65', 'ii65 V V7']	['1 7 6 5']	['I V6 V43/V V']	('c08n09_air_leger', 34)	('c08n09_air_leger', 48)
344	g	i	35	30	6	20.0	5	1	1 4 1 3 1 6 4 5 #7 5 3 4 2 1 3 1 6 7 5 6 4 5 #7 5 3 5 1 3 1 6	['4 5', '3 3 4', '2 2 1', '6 6 7', '5 5 6', '4 4 5']	['ii%65 V', 'III+M7(9) i6 iv', 'ii%7 V43 i', 'VIM7 iv6 VII', 'v7 III6 VI', 'iv7 ii%65 V']	['4 5', '3 3 4', '6 6 7', '5 5 6', '4 4 5']	['ii%65 V', 'III+M7(9) i6 iv', 'VIM7 iv6 VII', 'v7 III6 VI', 'iv7 ii%65 V']	['2 2 1']	['ii%7 V43 i']	('c08n10_air_lentement', 0)	('c08n10_air_lentement', 34)
345	g	III	11	9	5	55.6	5	0	2 5 #5 6 7 1 4 5 1	['5 #5 6 7 1', '4 5 5']	['V III6 vi V65 I', 'ii65 V V7']	['5 #5 6 7 1', '4 5 5']	['V III6 vi V65 I', 'ii65 V V7']	[]	[]	('c08n10_air_lentement', 35)	('c08n10_air_lentement', 45)
346	g	i	7	5	1	20.0	1	0	3 1 6 4 5	['4']	['ii%65']	['4']	['ii%65']	[]	[]	('c08n10_air_lentement', 46)	('c08n10_air_lentement', 52)
347	g	v	14	12	4	33.3	2	2	1 3 1 6 4 5 3 2 1 4 5 1	['4 5', '3 2 1', '4 5 5']	['ii%65 V', 'i6 V43 i', 'ii%65 V(#64) V7']	['4 5', '4 5 5']	['ii%65 V', 'ii%65 V(#64) V7']	['3 2 1']	['i6 V43 i']	('c08n10_air_lentement', 53)	('c08n10_air_lentement', 66)
348	g	i	34	23	13	56.5	4	9	1 7 6 4 5 1 5 4 3 2 1 4 5 1 7 6 5 6 4 5 1 3 1	['1 1 1 7 6 6', '4 5', '5 5 5 4 3 3 2 1', '4 5 5', '1 1 1 7 6 6 5 6', '4 5 5']	['i iv64 ii%2 III64 VIM7 ii%43', 'ii%65 V', 'V v #vi%2 ii%65 III+7 #vi%43 V43 i', 'ii%65 V(4) V', 'i iv64 ii%2 III64 VIM7 ii%43 V ii%43', 'ii%65 V V7']	['4 5', '4 5 5', '5 6', '4 5 5']	['ii%65 V', 'ii%65 V(4) V', 'V ii%43', 'ii%65 V V7']	['1 1 1 7 6 6', '5 5 5 4 3 3 2 1', '1 1 1 7 6 6 5']	['i iv64 ii%2 III64 VIM7 ii%43', 'V v #vi%2 ii%65 III+7 #vi%43 V43 i', 'i iv64 ii%2 III64 VIM7 ii%43 V']	('c08n10_air_lentement', 67)	('c08n10_air_lentement', 101)
349	G	I	8	8	3	37.5	2	1	1 7 1 5 3 4 2 5	['1 7 1', '3 4']	['I V65 I', 'I6 IV']	['7 1', '3 4']	['V65 I', 'I6 IV']	['1 7']	['I V65']	('c08n11_air_baccantes', 0)	('c08n11_air_baccantes', 7)
350	G	V	16	15	7	46.7	2	5	7 5 1 7 6 2 5 4 3 1 7 1 4 5 1	['1 7 6', '5 4 3', '1 7 1', '4 5 5']	['I V6 vi7', 'V V2 I6', 'I V65 I', 'ii65 V V7']	['7 1', '4 5 5']	['V65 I', 'ii65 V V7']	['1 7 6', '5 4 3', '1 7']	['I V6 vi7', 'V V2 I6', 'I V65']	('c08n11_air_baccantes', 8)	('c08n11_air_baccantes', 23)
351	G	I	8	8	1	12.5	1	0	5 3 1 5 1 6 3 4	['3']	['I6']	['3']	['I6']	[]	[]	('c08n11_air_baccantes', 24)	('c08n11_air_baccantes', 31)
352	G	vi	10	7	1	14.3	1	0	4 2 5 1 4 5 1	['4 4 5 5']	['iv ii%65 V V7']	['4 4 5 5']	['iv ii%65 V V7']	[]	[]	('c08n11_air_baccantes', 32)	('c08n11_air_baccantes', 41)
353	G	I	16	15	3	20.0	3	0	6 4 2 5 1 6 3 1 4 #4 5 1 4 5 1	['4 #4 5', '4 5 5']	['IV V65/V V', 'ii65 V V7']	['4 #4 5', '4 5 5']	['IV V65/V V', 'ii65 V V7']	[]	[]	('c08n11_air_baccantes', 43)	('c08n11_air_baccantes', 58)
354	E	I	55	53	20	37.7	12	8	1 2 3 4 5 1 4 3 4 2 1 2 3 1 7 1 7 6 5 3 1 4 6 4 2 5 7 5 3 6 1 6 4 7 2 7 5 1 4 5 1 5 1 7 1 5 1 7 1 2 5 3 1	['1 2 3 4 5 5', '4 3 4', '2 1 2 3', '1 7 1 7 6 5', '4 5 5', '1 7 1', '1 7 1 2']	['I V43 I6 ii65 V(64) V7', 'IV I6 IV', 'V43 I V43 I6', 'I V65 I V65 V43/V V', 'IV V V7', 'I V65 I', 'I V65 I V/V']	['1 2 3 4 5 5', '3 4', '1 2 3', '7 1', '4 5 5', '7 1', '7 1 2']	['I V43 I6 ii65 V(64) V7', 'I6 IV', 'I V43 I6', 'V65 I', 'IV V V7', 'V65 I', 'V65 I V/V']	['4 3', '2 1', '1 7', '1 7 6 5', '1 7', '1 7']	['IV I6', 'V43 I', 'I V65', 'I V65 V43/V V', 'I V65', 'I V65']	('c09n01_charme', 0)	('c09n01_charme', 56)
355	E	vi	26	24	9	37.5	7	2	6 5 6 4 5 1 4 5 6 3 1 4 2 5 #7 5 1 5 3 2 3 4 5 1	['6 5 6', '4 5 5', '4 5 6', '3 2 3 4 5 5']	['VI VIM2 ii%43', 'ii%65 V V7', 'iv i64 ii%43', 'i6 V43 i6 ii%65 V V7']	['5 6', '4 5 5', '4 5 6', '2 3 4 5 5']	['VIM2 ii%43', 'ii%65 V V7', 'iv i64 ii%43', 'V43 i6 ii%65 V V7']	['6 5', '3 2']	['VI VIM2', 'i6 V43']	('c09n01_charme', 57)	('c09n01_charme', 82)
356	E	I	44	36	10	27.8	7	3	6 3 2 4 6 #4 2 5 6 7 5 1 5 1 7 1 6 3 1 4 3 4 2 5 3 1 3 5 6 7 5 1 6 4 5 1	['3 3 2', '5 6 7', '1 7 1', '4 3 4', '5 5 6 6 7', '4 5 5']	['I6 V65/IV V7/V', 'V IV6 V65', 'I V65 I', 'IV IVM2 ii6', 'V V7 vi IV6 V65', 'ii%65 V V7']	['5 6 7', '7 1', '3 4', '5 5 6 6 7', '4 5 5']	['V IV6 V65', 'V65 I', 'IVM2 ii6', 'V V7 vi IV6 V65', 'ii%65 V V7']	['3 3 2', '1 7', '4 3']	['I6 V65/IV V7/V', 'I V65', 'IV IVM2']	('c09n01_charme', 84)	('c09n01_charme', 128)
357	E	I	33	31	13	41.9	3	10	1 5 3 5 3 6 5 1 7 6 5 1 7 6 5 3 2 5 3 1 7 5 1 7 5 6 4 5 7 1 5	['6 5', '1 7 6 5', '1 7 6 5', '3 2', '1 7 7', '1 7', '5 6 6', '4 5', '7 1']	['ii43 V', 'I V6 V43/V V', 'I V6 V43/V V', 'I6 ii7', 'I V6 V65', 'I V6', 'V vi7 ii43', 'ii65 V', 'V6 I']	['5 6 6', '4 5', '7 1']	['V vi7 ii43', 'ii65 V', 'V6 I']	['6 5', '1 7 6 5', '1 7 6 5', '3 2', '1 7 7', '1 7']	['ii43 V', 'I V6 V43/V V', 'I V6 V43/V V', 'I6 ii7', 'I V6 V65', 'I V6']	('c09n02_lenjouement', 0)	('c09n02_lenjouement', 33)
358	E	V	41	33	7	21.2	1	6	1 7 6 5 3 6 5 3 1 5 1 5 1 5 1 4 5 1 5 1 7 3 6 2 5 1 4 3 5 1 6 1 4	['1 7 6 5 5', '6 5 5', '4 5', '1 1 7', '4 4 4 3']	['vi6 V6 V43/V V(4) V', 'V43/V V(4) V', 'IV V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	['4 5']	['IV V']	['1 7 6 5 5', '6 5 5', '1 1 7', '4 4 4 3']	['vi6 V6 V43/V V(4) V', 'V43/V V(4) V', 'I vi6 vii%7', 'IVM7 ii65 V2 I6']	('c09n02_lenjouement', 35)	('c09n02_lenjouement', 78)
359	E	IV	8	7	1	14.3	1	0	4 2 3 1 5 1 3	['2 3']	['V43 I6']	['2 3']	['V43 I6']	[]	[]	('c09n02_lenjouement', 79)	('c09n02_lenjouement', 87)
